User_ID,Cust_name,Course_ID,Course_Name,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Course_Category,Orders,Amount
9475499,Customer_531,C00004,Digital Marketing,F,26-35,34,1,California,Northern,Retired,Technology,4,382.81
8006563,Customer_532,C00003,Web Development,F,46-55,10,0,Texas,Western,Unemployed,Technology,4,349.68
1732713,Customer_533,C00003,Python Programming,M,55+,16,0,Illinois,Southern,Self-Employed,Technology,1,460.91
9008508,Customer_534,C00004,Web Development,F,0-17,23,0,California,Western,Self-Employed,Business,2,163.58
7882095,Customer_535,C00003,Web Development,F,0-17,48,1,California,Eastern,Professional,Technology,4,58.13
6154447,Customer_536,C00001,Graphic Design,M,36-45,35,0,Texas,Central,Unemployed,Business,4,461.61
2542750,Customer_537,C00000,Web Development,M,46-55,37,0,Illinois,Western,Professional,Technology,3,493.96
9487424,Customer_538,C00004,Digital Marketing,M,55+,57,0,California,Southern,Unemployed,Arts,2,125.22
9637318,Customer_539,C00002,Data Science,M,18-25,15,1,New York,Eastern,Unemployed,Arts,1,347.84
7296285,Customer_540,C00000,Data Science,M,0-17,55,1,Texas,Northern,Retired,Technology,4,95.56
8769155,Customer_541,C00002,Web Development,M,0-17,51,0,California,Western,Retired,Technology,3,74.88
8936016,Customer_542,C00003,Web Development,M,0-17,33,1,Texas,Central,Self-Employed,Business,3,213.2
2593341,Customer_543,C00000,Web Development,F,36-45,34,1,Florida,Eastern,Self-Employed,Business,3,95.27
8622923,Customer_544,C00003,Data Science,M,55+,23,0,California,Western,Retired,Business,3,100.03
2059639,Customer_545,C00003,Web Development,M,36-45,31,1,New York,Eastern,Student,Technology,3,272.29
5559741,Customer_546,C00004,Graphic Design,M,36-45,23,0,Florida,Eastern,Self-Employed,Business,2,288.44
5597035,Customer_547,C00002,Web Development,F,46-55,12,1,Texas,Eastern,Professional,Business,3,227.17
1274964,Customer_548,C00001,Digital Marketing,M,26-35,51,1,Illinois,Southern,Student,Technology,2,349.27
1262655,Customer_549,C00004,Digital Marketing,F,46-55,11,1,Illinois,Western,Professional,Technology,3,494.01
9112759,Customer_550,C00004,Data Science,M,26-35,55,0,Texas,Eastern,Unemployed,Technology,1,428.83
7426894,Customer_551,C00002,Digital Marketing,M,18-25,10,1,Illinois,Western,Unemployed,Technology,2,393.87
9415312,Customer_552,C00004,Data Science,F,46-55,24,0,Illinois,Eastern,Unemployed,Business,1,237.34
5111843,Customer_553,C00002,Digital Marketing,F,55+,46,0,New York,Central,Self-Employed,Technology,4,198.43
9371942,Customer_554,C00004,Data Science,M,55+,17,1,Florida,Western,Self-Employed,Arts,2,307.09
4079323,Customer_555,C00000,Python Programming,M,55+,58,1,California,Western,Unemployed,Arts,3,188.71
9385531,Customer_556,C00002,Digital Marketing,M,55+,19,0,Florida,Central,Self-Employed,Technology,3,126.47
2807650,Customer_557,C00001,Web Development,M,0-17,54,1,Texas,Western,Self-Employed,Business,2,440.7
2805600,Customer_558,C00004,Data Science,F,18-25,59,0,New York,Eastern,Professional,Arts,4,104.32
8867201,Customer_559,C00000,Data Science,F,0-17,14,0,Texas,Southern,Retired,Technology,3,492.95
8337238,Customer_560,C00001,Graphic Design,M,26-35,26,0,Florida,Western,Unemployed,Business,2,166.73
5546349,Customer_561,C00004,Python Programming,M,36-45,26,1,New York,Central,Student,Technology,2,381.76
2803240,Customer_562,C00004,Python Programming,M,26-35,26,1,New York,Southern,Retired,Business,3,77.5
1520103,Customer_563,C00003,Web Development,M,46-55,13,1,Florida,Western,Retired,Business,3,411.41
1829782,Customer_564,C00004,Data Science,F,55+,50,1,California,Eastern,Professional,Technology,4,282.1
1014609,Customer_565,C00001,Python Programming,F,18-25,12,1,Florida,Northern,Unemployed,Business,3,485.39
5149172,Customer_566,C00001,Python Programming,M,55+,42,0,New York,Northern,Student,Technology,2,271.55
2306074,Customer_567,C00000,Graphic Design,M,18-25,16,0,New York,Southern,Student,Technology,1,399.95
6082760,Customer_568,C00003,Web Development,M,18-25,31,1,California,Central,Professional,Business,2,154.63
4107589,Customer_569,C00000,Web Development,M,26-35,38,0,California,Western,Retired,Technology,2,206.7
5084961,Customer_570,C00000,Python Programming,F,46-55,32,0,Texas,Northern,Professional,Technology,4,404.89
7807802,Customer_571,C00004,Digital Marketing,F,36-45,37,0,Texas,Northern,Student,Technology,3,442.75
9574730,Customer_572,C00000,Graphic Design,M,18-25,59,0,New York,Western,Retired,Arts,3,97.88
8309886,Customer_573,C00002,Digital Marketing,M,36-45,14,1,Texas,Western,Retired,Business,4,361.04
6932573,Customer_574,C00003,Graphic Design,F,18-25,14,1,California,Central,Professional,Business,3,491.19
3392203,Customer_575,C00004,Digital Marketing,M,18-25,41,1,Texas,Western,Unemployed,Technology,1,476.09
2648798,Customer_576,C00002,Web Development,M,26-35,12,0,Texas,Northern,Self-Employed,Technology,1,213.95
6803578,Customer_577,C00001,Data Science,F,0-17,35,1,New York,Western,Retired,Business,2,184.47
1209886,Customer_578,C00003,Web Development,M,18-25,40,1,Florida,Eastern,Retired,Technology,2,110.53
9544213,Customer_579,C00001,Python Programming,M,0-17,21,0,Florida,Northern,Self-Employed,Technology,2,494.35
3775367,Customer_580,C00001,Digital Marketing,F,26-35,20,0,Illinois,Southern,Student,Business,4,395.98
2794713,Customer_581,C00004,Python Programming,F,18-25,12,0,Illinois,Central,Self-Employed,Technology,1,331.61
2343980,Customer_582,C00002,Web Development,M,55+,21,1,New York,Northern,Professional,Technology,1,284.45
2033014,Customer_583,C00003,Digital Marketing,M,46-55,22,0,New York,Western,Retired,Arts,2,412.88
2239213,Customer_584,C00004,Graphic Design,M,18-25,30,0,Florida,Central,Retired,Technology,4,343.25
7194553,Customer_585,C00000,Data Science,M,18-25,19,1,New York,Central,Unemployed,Technology,2,269.43
1508394,Customer_586,C00003,Web Development,M,46-55,45,0,California,Southern,Student,Arts,3,248.74
7161268,Customer_587,C00004,Web Development,M,46-55,16,0,New York,Eastern,Professional,Technology,1,220.36
7593492,Customer_588,C00003,Data Science,F,18-25,41,1,Texas,Eastern,Self-Employed,Technology,2,486.44
6771249,Customer_589,C00003,Web Development,M,36-45,37,0,New York,Western,Student,Business,4,461.66
8338145,Customer_590,C00004,Digital Marketing,M,26-35,20,0,Florida,Eastern,Student,Business,2,200.24
8559612,Customer_591,C00001,Digital Marketing,F,55+,58,1,California,Central,Professional,Business,1,79.2
9242028,Customer_592,C00001,Web Development,M,36-45,18,0,Illinois,Western,Unemployed,Technology,3,119.99
3141913,Customer_593,C00004,Digital Marketing,M,55+,35,1,California,Eastern,Professional,Arts,3,318.29
5770748,Customer_594,C00003,Web Development,F,18-25,47,0,California,Western,Professional,Technology,1,375.86
4685972,Customer_595,C00001,Web Development,M,55+,25,1,Texas,Central,Unemployed,Business,2,438.43
9444922,Customer_596,C00002,Graphic Design,M,0-17,36,0,California,Central,Student,Arts,1,459.37
1686352,Customer_597,C00000,Data Science,M,46-55,15,0,New York,Northern,Student,Business,4,470.67
2967592,Customer_598,C00000,Digital Marketing,F,55+,28,0,Florida,Eastern,Self-Employed,Business,4,489.98
7725153,Customer_599,C00002,Data Science,F,55+,10,1,California,Eastern,Unemployed,Technology,2,400.54
3464238,Customer_500,C00002,Data Science,F,0-17,46,0,New York,Northern,Professional,Business,1,248.13
4023528,Customer_501,C00000,Graphic Design,M,0-17,56,0,California,Eastern,Professional,Technology,3,352.82
2736585,Customer_502,C00004,Digital Marketing,F,36-45,23,0,New York,Central,Retired,Technology,1,344.57
9102199,Customer_503,C00003,Python Programming,F,26-35,59,1,Illinois,Western,Professional,Arts,3,471.29
2940124,Customer_504,C00002,Web Development,F,55+,25,1,New York,Northern,Professional,Technology,4,254.62
8729233,Customer_505,C00002,Python Programming,M,36-45,58,1,Illinois,Southern,Student,Arts,4,289.44
3167670,Customer_506,C00003,Digital Marketing,F,0-17,18,1,Texas,Eastern,Unemployed,Technology,1,386.56
1406763,Customer_507,C00000,Data Science,M,18-25,41,0,Florida,Eastern,Student,Technology,1,101.76
9172312,Customer_508,C00003,Python Programming,M,46-55,35,1,Florida,Northern,Self-Employed,Technology,2,128.04
2094383,Customer_509,C00002,Graphic Design,F,55+,55,1,Illinois,Central,Student,Technology,3,461.67
9733141,Customer_510,C00001,Python Programming,M,36-45,31,1,California,Southern,Self-Employed,Arts,3,263.91
3896397,Customer_511,C00003,Python Programming,F,26-35,26,1,Florida,Northern,Self-Employed,Technology,4,61.38
7766549,Customer_512,C00004,Data Science,M,0-17,44,0,New York,Northern,Retired,Technology,1,238.98
9110555,Customer_513,C00002,Data Science,M,0-17,19,1,Florida,Northern,Student,Business,4,102.8
3626490,Customer_514,C00002,Web Development,M,55+,19,0,Texas,Northern,Retired,Business,4,401.17
1462343,Customer_515,C00001,Data Science,M,46-55,39,1,New York,Northern,Professional,Technology,1,296.19
7011535,Customer_516,C00001,Data Science,M,0-17,40,1,Texas,Northern,Retired,Technology,2,135.86
2682816,Customer_517,C00001,Python Programming,M,55+,20,0,Asia,Southern,Student,Technology,3,223.59
9125871,Customer_518,C00001,Data Science,F,36-45,48,1,Florida,Southern,Retired,Business,4,408.47
1929915,Customer_519,C00000,Python Programming,F,55+,45,1,California,Northern,Unemployed,Technology,3,360.45
4246822,Customer_520,C00003,Python Programming,F,0-17,56,1,New York,Southern,Unemployed,Technology,3,71.38
9233201,Customer_521,C00004,Graphic Design,F,0-17,40,0,Asia,Western,Unemployed,Business,2,64.37
9236887,Customer_522,C00004,Python Programming,F,46-55,37,1,Texas,Western,Professional,Technology,4,252.19
8571271,Customer_523,C00002,Web Development,M,18-25,14,1,Illinois,Eastern,Student,Arts,2,296.86
9001134,Customer_524,C00000,Python Programming,F,55+,27,0,Texas,Western,Student,Arts,1,306.31
1121668,Customer_525,C00002,Python Programming,F,26-35,55,1,Illinois,Eastern,Unemployed,Technology,1,110.43
6407263,Customer_526,C00004,Digital Marketing,F,55+,20,1,Illinois,Southern,Unemployed,Technology,4,406.18
1713829,Customer_527,C00003,Web Development,F,26-35,54,1,California,Northern,Retired,Arts,4,355.11
2718288,Customer_528,C00000,Digital Marketing,M,36-45,33,1,Illinois,Northern,Professional,Arts,2,405.02
8548063,Customer_529,C00000,Graphic Design,M,55+,52,0,New York,Western,Professional,Arts,3,163.32
4880062,Customer_530,C00004,Python Programming,F,26-35,27,0,Florida,Southern,Retired,Technology,4,492.3
9267891,Customer_531,C00002,Web Development,M,46-55,49,1,Texas,Central,Unemployed,Business,2,302.66
5729879,Customer_532,C00003,Web Development,F,46-55,49,0,Asia,Northern,Student,Technology,1,172.34
7763229,Customer_533,C00000,Graphic Design,M,0-17,36,1,New York,Southern,Retired,Arts,4,263.69
2123607,Customer_534,C00002,Data Science,F,55+,35,0,Illinois,Northern,Professional,Technology,4,96.16
4924812,Customer_535,C00000,Web Development,M,0-17,48,1,New York,Western,Unemployed,Technology,3,54.78
8502565,Customer_536,C00002,Data Science,F,36-45,37,0,New York,Central,Self-Employed,Technology,2,90.33
5998119,Customer_537,C00001,Graphic Design,M,55+,33,1,California,Northern,Retired,Business,1,160.05
4250610,Customer_538,C00002,Data Science,F,18-25,43,0,Illinois,Southern,Unemployed,Technology,3,357.85
8358732,Customer_539,C00004,Graphic Design,F,0-17,40,0,New York,Eastern,Student,Technology,1,224.91
2714489,Customer_540,C00003,Python Programming,M,46-55,50,1,Asia,Northern,Self-Employed,Technology,1,62.62
1854720,Customer_541,C00000,Python Programming,F,0-17,46,1,Texas,Eastern,Self-Employed,Arts,4,250.02
7961502,Customer_542,C00002,Python Programming,F,36-45,37,1,California,Southern,Student,Technology,2,402.65
2362449,Customer_543,C00004,Digital Marketing,M,36-45,26,1,New York,Northern,Student,Technology,4,385.92
6101554,Customer_544,C00003,Web Development,F,0-17,29,0,Texas,Central,Student,Technology,3,442.11
9479799,Customer_545,C00002,Graphic Design,F,18-25,56,1,Texas,Western,Retired,Technology,3,262.2
5324636,Customer_546,C00002,Data Science,F,26-35,35,0,Illinois,Western,Retired,Technology,2,194.57
3890928,Customer_547,C00000,Graphic Design,F,55+,18,1,New York,Southern,Unemployed,Arts,4,466.3
5129922,Customer_548,C00001,Digital Marketing,M,46-55,39,0,Illinois,Central,Self-Employed,Arts,2,170.03
9847139,Customer_549,C00000,Data Science,M,18-25,25,1,Texas,Central,Self-Employed,Business,2,80.86
8500700,Customer_550,C00001,Digital Marketing,F,36-45,57,1,New York,Western,Self-Employed,Technology,1,58.88
2057321,Customer_551,C00003,Data Science,M,46-55,10,0,Asia,Eastern,Professional,Arts,1,401.66
6997954,Customer_552,C00000,Web Development,M,55+,21,0,Illinois,Southern,Professional,Business,4,148.78
8538760,Customer_553,C00004,Python Programming,F,46-55,32,0,Illinois,Central,Student,Technology,4,379.42
2620944,Customer_554,C00004,Python Programming,M,26-35,44,1,Florida,Northern,Self-Employed,Business,4,235.79
9878740,Customer_555,C00004,Web Development,M,36-45,35,0,Asia,Southern,Unemployed,Arts,1,328.95
8008699,Customer_556,C00004,Web Development,M,26-35,50,0,Asia,Western,Unemployed,Technology,2,161.86
7679565,Customer_557,C00001,Python Programming,M,26-35,42,1,California,Northern,Unemployed,Technology,4,195.92
9428469,Customer_558,C00002,Graphic Design,M,18-25,39,1,Texas,Southern,Professional,Technology,1,493.64
6912762,Customer_559,C00003,Data Science,F,55+,14,0,Texas,Southern,Professional,Technology,3,214.15
1408044,Customer_560,C00004,Graphic Design,M,36-45,49,0,Illinois,Eastern,Retired,Business,4,373.64
3582576,Customer_561,C00003,Graphic Design,F,36-45,56,0,Texas,Northern,Self-Employed,Technology,4,278.99
7717605,Customer_562,C00000,Web Development,M,18-25,19,1,Texas,Western,Self-Employed,Technology,4,344.67
2831533,Customer_563,C00001,Python Programming,F,36-45,13,0,New York,Southern,Self-Employed,Technology,4,153.94
4542907,Customer_564,C00001,Data Science,M,18-25,20,1,Florida,Eastern,Retired,Technology,3,297.07
1485030,Customer_565,C00001,Python Programming,M,36-45,32,0,New York,Western,Unemployed,Technology,4,389.89
9220804,Customer_566,C00002,Python Programming,M,55+,38,1,New York,Northern,Unemployed,Technology,4,134.51
9627124,Customer_567,C00002,Python Programming,F,0-17,34,1,Texas,Western,Retired,Technology,1,420.84
8502511,Customer_568,C00001,Web Development,M,36-45,32,0,Texas,Northern,Retired,Technology,4,299.25
8007002,Customer_569,C00002,Python Programming,M,0-17,14,0,Texas,Western,Self-Employed,Technology,4,115.8
9019655,Customer_570,C00003,Python Programming,M,55+,30,0,New York,Northern,Retired,Arts,4,106.03
2030387,Customer_571,C00003,Data Science,F,26-35,30,0,Asia,Southern,Self-Employed,Technology,4,53.82
6191705,Customer_572,C00003,Web Development,M,26-35,39,1,Asia,Northern,Student,Technology,4,214.47
3744340,Customer_573,C00003,Graphic Design,F,26-35,54,1,New York,Western,Self-Employed,Arts,3,306.56
6368829,Customer_574,C00000,Digital Marketing,F,46-55,57,0,Florida,Central,Student,Technology,3,118.23
9696991,Customer_575,C00000,Python Programming,M,26-35,24,1,Illinois,Western,Professional,Technology,1,383.82
8413102,Customer_576,C00001,Python Programming,M,0-17,14,1,Asia,Western,Professional,Technology,1,66.41
4050231,Customer_577,C00004,Data Science,F,55+,33,1,Asia,Western,Self-Employed,Technology,4,422.13
1819382,Customer_578,C00002,Graphic Design,F,18-25,56,1,New York,Central,Professional,Technology,4,479.76
2411202,Customer_579,C00002,Digital Marketing,F,18-25,13,0,Texas,Western,Self-Employed,Technology,1,235.6
6672580,Customer_580,C00001,Data Science,M,46-55,33,0,New York,Western,Retired,Arts,2,430.2
8253532,Customer_581,C00002,Digital Marketing,F,36-45,16,0,California,Southern,Retired,Arts,4,492.58
8915789,Customer_582,C00003,Data Science,F,26-35,20,0,New York,Eastern,Professional,Business,3,473.8
4293209,Customer_583,C00002,Data Science,M,36-45,24,1,New York,Central,Professional,Technology,4,57.12
4230557,Customer_584,C00001,Web Development,F,18-25,22,0,California,Central,Self-Employed,Arts,3,72.77
1077334,Customer_585,C00002,Data Science,F,0-17,28,1,Florida,Western,Student,Business,1,171.27
4807607,Customer_586,C00001,Graphic Design,M,46-55,34,0,New York,Central,Student,Technology,1,484.9
5669307,Customer_587,C00002,Web Development,F,46-55,18,1,California,Central,Unemployed,Arts,2,115.88
3140659,Customer_588,C00003,Digital Marketing,M,46-55,38,1,Asia,Northern,Professional,Business,4,452.35
8030417,Customer_589,C00004,Web Development,F,26-35,32,1,California,Eastern,Professional,Business,4,311.99
3935772,Customer_590,C00000,Digital Marketing,F,46-55,18,1,Asia,Central,Self-Employed,Technology,4,248.31
5068664,Customer_591,C00000,Digital Marketing,M,0-17,28,1,California,Eastern,Professional,Technology,2,426.73
9140116,Customer_592,C00003,Digital Marketing,M,0-17,23,1,Florida,Central,Self-Employed,Technology,3,304.94
6921952,Customer_593,C00002,Data Science,F,46-55,37,0,California,Southern,Professional,Technology,1,276
1019608,Customer_594,C00001,Graphic Design,M,18-25,24,0,Illinois,Eastern,Self-Employed,Business,4,324.09
4262542,Customer_595,C00002,Web Development,F,55+,25,0,Texas,Northern,Student,Arts,3,458.37
6565454,Customer_596,C00003,Digital Marketing,F,55+,19,0,Illinois,Central,Retired,Technology,3,460.51
2441773,Customer_597,C00001,Graphic Design,M,18-25,55,0,New York,Western,Retired,Technology,4,73.61
5745124,Customer_598,C00004,Digital Marketing,F,46-55,41,1,Florida,Central,Professional,Arts,1,179.11
4278637,Customer_599,C00001,Digital Marketing,M,26-35,21,0,Asia,Central,Student,Technology,4,155.87
3291929,Customer_600,C00000,Python Programming,M,18-25,39,0,Asia,Central,Retired,Arts,1,438.36
2417073,Customer_601,C00002,Digital Marketing,M,46-55,19,0,Florida,Eastern,Retired,Technology,3,266.66
1480689,Customer_602,C00004,Python Programming,F,0-17,18,0,Florida,Central,Self-Employed,Technology,3,366.47
3509065,Customer_603,C00004,Python Programming,F,36-45,57,1,New York,Eastern,Retired,Arts,2,377.85
7319923,Customer_604,C00001,Digital Marketing,F,18-25,11,0,California,Northern,Professional,Arts,4,148.13
8147582,Customer_605,C00000,Graphic Design,F,26-35,35,1,New York,Southern,Student,Arts,2,366.14
8578634,Customer_606,C00000,Graphic Design,F,55+,23,0,California,Southern,Self-Employed,Technology,4,382.03
9042575,Customer_607,C00000,Data Science,F,36-45,10,1,California,Southern,Unemployed,Business,1,68.56
2245160,Customer_608,C00004,Python Programming,F,36-45,42,1,Illinois,Central,Professional,Technology,4,418.77
7480295,Customer_609,C00001,Graphic Design,F,26-35,19,1,California,Eastern,Self-Employed,Arts,3,151.25
7682372,Customer_610,C00004,Graphic Design,F,26-35,42,0,New York,Southern,Self-Employed,Technology,4,285.47
1172799,Customer_611,C00000,Data Science,M,46-55,35,0,California,Northern,Unemployed,Technology,4,199
7567114,Customer_612,C00000,Python Programming,M,0-17,29,0,Asia,Southern,Student,Arts,2,149.62
7627193,Customer_613,C00001,Digital Marketing,F,26-35,45,1,Asia,Central,Unemployed,Business,1,108.35
9546109,Customer_614,C00000,Python Programming,F,26-35,10,1,New York,Western,Unemployed,Technology,3,114.81
5014564,Customer_615,C00004,Web Development,F,36-45,46,1,Florida,Southern,Professional,Arts,1,355.73
5141330,Customer_616,C00001,Graphic Design,M,18-25,45,1,Illinois,Central,Professional,Technology,1,273.38
9873324,Customer_617,C00004,Data Science,F,55+,35,1,California,Central,Retired,Technology,3,365.8
8854597,Customer_618,C00003,Python Programming,M,18-25,50,1,Florida,Western,Self-Employed,Technology,4,341.13
4498997,Customer_619,C00003,Data Science,F,55+,56,1,Florida,Southern,Professional,Technology,4,81.05
5566096,Customer_620,C00004,Web Development,M,26-35,39,0,New York,Southern,Self-Employed,Technology,4,220.8
4979049,Customer_621,C00002,Digital Marketing,M,0-17,48,1,Florida,Northern,Unemployed,Technology,2,458.75
9458204,Customer_622,C00000,Digital Marketing,F,26-35,46,1,Florida,Central,Professional,Technology,1,440.35
1551151,Customer_623,C00003,Graphic Design,F,0-17,45,0,California,Southern,Professional,Technology,4,50.48
9382777,Customer_624,C00004,Python Programming,F,36-45,39,1,Asia,Southern,Unemployed,Technology,3,70.9
2648064,Customer_625,C00001,Web Development,M,46-55,30,0,Texas,Eastern,Self-Employed,Technology,4,364.88
6973542,Customer_626,C00004,Python Programming,M,36-45,28,1,California,Western,Self-Employed,Arts,3,54.19
9015630,Customer_627,C00003,Python Programming,F,46-55,10,0,Texas,Northern,Student,Business,2,69.85
6255077,Customer_628,C00000,Data Science,M,55+,11,0,Florida,Western,Student,Technology,1,220.11
4827466,Customer_629,C00004,Graphic Design,M,36-45,32,0,Texas,Eastern,Student,Technology,2,239.93
6778135,Customer_630,C00003,Graphic Design,F,26-35,51,1,Florida,Eastern,Self-Employed,Arts,2,211.44
7349959,Customer_631,C00004,Python Programming,F,55+,57,0,California,Eastern,Unemployed,Arts,1,431.55
7827096,Customer_632,C00004,Python Programming,F,26-35,28,1,New York,Southern,Retired,Technology,3,78.71
2722128,Customer_633,C00003,Web Development,F,0-17,18,1,Texas,Western,Retired,Technology,1,311.11
8498098,Customer_634,C00002,Python Programming,M,26-35,57,1,Illinois,Western,Retired,Technology,4,206.53
1363218,Customer_635,C00001,Graphic Design,M,55+,58,0,New York,Central,Professional,Arts,2,407.67
4565067,Customer_636,C00001,Data Science,F,18-25,31,1,Texas,Southern,Retired,Technology,3,411.97
7985817,Customer_637,C00001,Web Development,M,26-35,56,1,Asia,Northern,Retired,Technology,3,86.88
1227558,Customer_638,C00003,Data Science,F,18-25,28,1,Florida,Northern,Unemployed,Technology,2,242.53
4892206,Customer_639,C00002,Python Programming,F,55+,22,1,Florida,Central,Student,Technology,3,177.63
1752119,Customer_640,C00000,Web Development,F,36-45,25,1,Florida,Eastern,Unemployed,Technology,1,316.57
1131681,Customer_641,C00000,Data Science,M,36-45,39,0,Florida,Southern,Professional,Arts,1,490.82
3309141,Customer_642,C00000,Web Development,M,46-55,25,1,Asia,Western,Student,Technology,3,268.84
5220510,Customer_643,C00002,Digital Marketing,F,55+,17,1,Asia,Central,Self-Employed,Arts,2,94.26
8755860,Customer_644,C00000,Digital Marketing,M,46-55,33,0,Florida,Western,Self-Employed,Technology,2,427.84
6256158,Customer_645,C00003,Graphic Design,F,26-35,41,0,California,Western,Professional,Technology,2,275.16
1830107,Customer_646,C00004,Web Development,M,26-35,56,0,Texas,Western,Unemployed,Business,4,295.82
1837346,Customer_647,C00000,Web Development,F,55+,31,0,New York,Eastern,Unemployed,Business,2,297.46
7890891,Customer_648,C00004,Graphic Design,F,46-55,49,1,Texas,Northern,Self-Employed,Arts,3,396.93
3114850,Customer_649,C00002,Digital Marketing,M,26-35,24,1,Texas,Eastern,Unemployed,Technology,4,115.99
7223734,Customer_650,C00001,Web Development,F,18-25,35,0,Asia,Eastern,Self-Employed,Arts,2,198.35
2064827,Customer_651,C00004,Graphic Design,M,36-45,28,1,California,Northern,Unemployed,Arts,4,309.2
9654067,Customer_652,C00004,Graphic Design,M,0-17,14,0,California,Northern,Professional,Technology,2,410.89
5156489,Customer_653,C00000,Web Development,F,0-17,57,1,Asia,Central,Unemployed,Arts,3,388.38
1864342,Customer_654,C00004,Digital Marketing,M,36-45,41,1,Florida,Eastern,Unemployed,Technology,3,390.81
7857027,Customer_655,C00000,Data Science,M,0-17,43,1,Florida,Southern,Unemployed,Technology,3,484.63
9865981,Customer_656,C00001,Digital Marketing,F,0-17,16,0,Texas,Western,Retired,Business,1,333.38
5419416,Customer_657,C00004,Web Development,F,18-25,43,1,California,Southern,Retired,Arts,1,340.37
9799603,Customer_658,C00001,Web Development,F,36-45,32,0,New York,Southern,Self-Employed,Arts,2,78.39
3731006,Customer_659,C00001,Web Development,M,55+,54,0,Texas,Southern,Professional,Business,1,58.7
5851802,Customer_660,C00000,Digital Marketing,F,46-55,19,1,California,Northern,Professional,Technology,4,432.86
2836133,Customer_661,C00001,Data Science,F,36-45,33,0,Texas,Central,Retired,Technology,1,337.1
6942900,Customer_662,C00004,Data Science,M,26-35,33,0,California,Eastern,Self-Employed,Technology,2,458.61
6072031,Customer_663,C00004,Graphic Design,M,26-35,41,0,Texas,Northern,Professional,Technology,2,55.53
3613404,Customer_664,C00000,Graphic Design,F,36-45,49,1,New York,Central,Professional,Technology,4,426.37
3138532,Customer_665,C00001,Python Programming,M,0-17,57,1,California,Central,Unemployed,Arts,1,58.53
5182995,Customer_666,C00001,Python Programming,F,18-25,24,0,Illinois,Central,Retired,Technology,3,468.81
1084421,Customer_667,C00001,Python Programming,F,26-35,51,1,Florida,Central,Professional,Technology,1,453.91
8998383,Customer_668,C00001,Python Programming,F,46-55,19,0,California,Western,Retired,Technology,1,483.1
9509063,Customer_669,C00003,Data Science,M,18-25,46,1,Texas,Western,Unemployed,Technology,3,85.47
1573199,Customer_670,C00000,Web Development,M,46-55,34,0,Florida,Northern,Retired,Business,4,335.56
7606989,Customer_671,C00002,Data Science,F,0-17,13,1,Texas,Eastern,Unemployed,Arts,2,151.76
8022680,Customer_672,C00002,Data Science,F,46-55,15,1,California,Eastern,Professional,Technology,4,149.35
2304245,Customer_673,C00003,Graphic Design,F,46-55,20,0,Texas,Northern,Student,Technology,3,309.42
8164271,Customer_674,C00001,Data Science,F,26-35,48,1,California,Eastern,Professional,Technology,4,494.02
9976851,Customer_675,C00004,Python Programming,F,0-17,38,1,California,Northern,Professional,Technology,2,68.44
8182731,Customer_676,C00001,Graphic Design,M,46-55,41,1,Florida,Eastern,Unemployed,Business,3,104.51
7127330,Customer_677,C00001,Python Programming,F,18-25,32,1,California,Southern,Professional,Technology,4,370.01
8955544,Customer_678,C00002,Graphic Design,F,36-45,51,1,New York,Western,Retired,Business,1,83.79
2430165,Customer_679,C00003,Graphic Design,M,55+,18,0,Illinois,Northern,Professional,Technology,4,54.77
6022166,Customer_680,C00000,Digital Marketing,M,36-45,20,1,Asia,Central,Retired,Technology,1,437.41
6575719,Customer_681,C00001,Graphic Design,M,26-35,31,1,New York,Eastern,Student,Business,2,426.88
7100651,Customer_682,C00000,Digital Marketing,M,46-55,40,0,California,Northern,Retired,Technology,4,269.2
7732178,Customer_683,C00000,Web Development,M,18-25,28,1,Illinois,Southern,Retired,Technology,3,208.6
3446480,Customer_684,C00003,Python Programming,M,18-25,40,1,Texas,Southern,Unemployed,Business,4,421.38
7880261,Customer_685,C00004,Data Science,F,55+,38,1,Texas,Western,Unemployed,Arts,3,279.92
8921947,Customer_686,C00001,Web Development,M,46-55,53,0,New York,Northern,Unemployed,Technology,4,461.02
7035669,Customer_687,C00002,Data Science,M,55+,41,1,Asia,Northern,Retired,Technology,4,443.12
5491974,Customer_688,C00002,Python Programming,M,46-55,40,0,Florida,Eastern,Professional,Technology,1,76.08
5840176,Customer_689,C00002,Data Science,F,0-17,42,0,Asia,Central,Unemployed,Arts,2,442.19
6448423,Customer_690,C00000,Graphic Design,F,36-45,51,1,Illinois,Southern,Professional,Technology,4,330.59
6507124,Customer_691,C00004,Web Development,F,46-55,38,1,Asia,Central,Professional,Business,3,325.46
6277309,Customer_692,C00004,Digital Marketing,F,46-55,14,0,Illinois,Southern,Professional,Technology,1,277.86
3268040,Customer_693,C00003,Data Science,M,18-25,52,1,Florida,Eastern,Unemployed,Arts,2,100.52
7768810,Customer_694,C00000,Web Development,M,55+,11,0,Texas,Western,Professional,Business,3,314.53
5928244,Customer_695,C00004,Digital Marketing,F,55+,44,1,Asia,Northern,Student,Business,4,339.01
2347583,Customer_696,C00002,Python Programming,F,26-35,44,0,California,Southern,Retired,Technology,1,182.98
6881571,Customer_697,C00002,Python Programming,M,55+,32,0,Asia,Southern,Unemployed,Technology,3,332.14
2296099,Customer_698,C00002,Web Development,F,36-45,58,1,Texas,Northern,Self-Employed,Business,2,439.38
